slice,channel,path,length,columns,rows,values,required_values,payload_valid
225,Fe,data/alloy617_nrds/eds/slice_225/dat/ebsd-sliceimage-225_0_fek.dat,1049724,549,478,262431,262424,True
225,Mg,data/alloy617_nrds/eds/slice_225/dat/ebsd-sliceimage-225_0_mgk.dat,1049724,549,478,262431,262424,True
225,Mn,data/alloy617_nrds/eds/slice_225/dat/ebsd-sliceimage-225_0_mnk.dat,1049724,549,478,262431,262424,True
225,Mo,data/alloy617_nrds/eds/slice_225/dat/ebsd-sliceimage-225_0_mom.dat,1049724,549,478,262431,262424,True
225,Na,data/alloy617_nrds/eds/slice_225/dat/ebsd-sliceimage-225_0_nak.dat,1049724,549,478,262431,262424,True
225,Ni,data/alloy617_nrds/eds/slice_225/dat/ebsd-sliceimage-225_0_nik.dat,1049724,549,478,262431,262424,True
225,O,data/alloy617_nrds/eds/slice_225/dat/ebsd-sliceimage-225_0_ok.dat,1049724,549,478,262431,262424,True
225,Si,data/alloy617_nrds/eds/slice_225/dat/ebsd-sliceimage-225_0_sik.dat,1049724,549,478,262431,262424,True
225,Ti,data/alloy617_nrds/eds/slice_225/dat/ebsd-sliceimage-225_0_tik.dat,1049724,549,478,262431,262424,True
225,W,data/alloy617_nrds/eds/slice_225/dat/ebsd-sliceimage-225_0_wl.dat,1049724,549,478,262431,262424,True
226,Al,data/alloy617_nrds/eds/slice_226/dat/ebsd-sliceimage-226_0_alk.dat,1049724,549,478,262431,262424,True
226,Cl,data/alloy617_nrds/eds/slice_226/dat/ebsd-sliceimage-226_0_clk.dat,1049724,549,478,262431,262424,True
226,Co,data/alloy617_nrds/eds/slice_226/dat/ebsd-sliceimage-226_0_cok.dat,1049724,549,478,262431,262424,True
226,Cr,data/alloy617_nrds/eds/slice_226/dat/ebsd-sliceimage-226_0_crk.dat,1049724,549,478,262431,262424,True
226,F,data/alloy617_nrds/eds/slice_226/dat/ebsd-sliceimage-226_0_fk.dat,1049724,549,478,262431,262424,True
226,Fe,data/alloy617_nrds/eds/slice_226/dat/ebsd-sliceimage-226_0_fek.dat,1049724,549,478,262431,262424,True
226,Mg,data/alloy617_nrds/eds/slice_226/dat/ebsd-sliceimage-226_0_mgk.dat,1049724,549,478,262431,262424,True
226,Mn,data/alloy617_nrds/eds/slice_226/dat/ebsd-sliceimage-226_0_mnk.dat,1049724,549,478,262431,262424,True
226,Mo,data/alloy617_nrds/eds/slice_226/dat/ebsd-sliceimage-226_0_mom.dat,1049724,549,478,262431,262424,True
226,Na,data/alloy617_nrds/eds/slice_226/dat/ebsd-sliceimage-226_0_nak.dat,1049724,549,478,262431,262424,True
226,Ni,data/alloy617_nrds/eds/slice_226/dat/ebsd-sliceimage-226_0_nik.dat,1049724,549,478,262431,262424,True
226,O,data/alloy617_nrds/eds/slice_226/dat/ebsd-sliceimage-226_0_ok.dat,1049724,549,478,262431,262424,True
226,Si,data/alloy617_nrds/eds/slice_226/dat/ebsd-sliceimage-226_0_sik.dat,1049724,549,478,262431,262424,True
226,Ti,data/alloy617_nrds/eds/slice_226/dat/ebsd-sliceimage-226_0_tik.dat,1049724,549,478,262431,262424,True
226,W,data/alloy617_nrds/eds/slice_226/dat/ebsd-sliceimage-226_0_wl.dat,1049724,549,478,262431,262424,True
227,Al,data/alloy617_nrds/eds/slice_227/dat/ebsd-sliceimage-227_0_alk.dat,1049724,549,478,262431,262424,True
227,Cl,data/alloy617_nrds/eds/slice_227/dat/ebsd-sliceimage-227_0_clk.dat,1049724,549,478,262431,262424,True
227,Co,data/alloy617_nrds/eds/slice_227/dat/ebsd-sliceimage-227_0_cok.dat,1049724,549,478,262431,262424,True
227,Cr,data/alloy617_nrds/eds/slice_227/dat/ebsd-sliceimage-227_0_crk.dat,1049724,549,478,262431,262424,True
227,F,data/alloy617_nrds/eds/slice_227/dat/ebsd-sliceimage-227_0_fk.dat,1049724,549,478,262431,262424,True
227,Fe,data/alloy617_nrds/eds/slice_227/dat/ebsd-sliceimage-227_0_fek.dat,1049724,549,478,262431,262424,True
227,Mg,data/alloy617_nrds/eds/slice_227/dat/ebsd-sliceimage-227_0_mgk.dat,1049724,549,478,262431,262424,True
227,Mn,data/alloy617_nrds/eds/slice_227/dat/ebsd-sliceimage-227_0_mnk.dat,1049724,549,478,262431,262424,True
227,Mo,data/alloy617_nrds/eds/slice_227/dat/ebsd-sliceimage-227_0_mom.dat,1049724,549,478,262431,262424,True
227,Na,data/alloy617_nrds/eds/slice_227/dat/ebsd-sliceimage-227_0_nak.dat,1049724,549,478,262431,262424,True
227,Ni,data/alloy617_nrds/eds/slice_227/dat/ebsd-sliceimage-227_0_nik.dat,1049724,549,478,262431,262424,True
227,O,data/alloy617_nrds/eds/slice_227/dat/ebsd-sliceimage-227_0_ok.dat,1049724,549,478,262431,262424,True
227,Si,data/alloy617_nrds/eds/slice_227/dat/ebsd-sliceimage-227_0_sik.dat,1049724,549,478,262431,262424,True
227,Ti,data/alloy617_nrds/eds/slice_227/dat/ebsd-sliceimage-227_0_tik.dat,1049724,549,478,262431,262424,True
227,W,data/alloy617_nrds/eds/slice_227/dat/ebsd-sliceimage-227_0_wl.dat,1049724,549,478,262431,262424,True
228,Al,data/alloy617_nrds/eds/slice_228/dat/ebsd-sliceimage-228_0_alk.dat,1049724,549,478,262431,262424,True
228,Cl,data/alloy617_nrds/eds/slice_228/dat/ebsd-sliceimage-228_0_clk.dat,1049724,549,478,262431,262424,True
228,Co,data/alloy617_nrds/eds/slice_228/dat/ebsd-sliceimage-228_0_cok.dat,1049724,549,478,262431,262424,True
228,Cr,data/alloy617_nrds/eds/slice_228/dat/ebsd-sliceimage-228_0_crk.dat,1049724,549,478,262431,262424,True
228,F,data/alloy617_nrds/eds/slice_228/dat/ebsd-sliceimage-228_0_fk.dat,1049724,549,478,262431,262424,True
228,Fe,data/alloy617_nrds/eds/slice_228/dat/ebsd-sliceimage-228_0_fek.dat,1049724,549,478,262431,262424,True
228,Mg,data/alloy617_nrds/eds/slice_228/dat/ebsd-sliceimage-228_0_mgk.dat,1049724,549,478,262431,262424,True
228,Mn,data/alloy617_nrds/eds/slice_228/dat/ebsd-sliceimage-228_0_mnk.dat,1049724,549,478,262431,262424,True
228,Mo,data/alloy617_nrds/eds/slice_228/dat/ebsd-sliceimage-228_0_mom.dat,1049724,549,478,262431,262424,True
228,Na,data/alloy617_nrds/eds/slice_228/dat/ebsd-sliceimage-228_0_nak.dat,1049724,549,478,262431,262424,True
228,Ni,data/alloy617_nrds/eds/slice_228/dat/ebsd-sliceimage-228_0_nik.dat,1049724,549,478,262431,262424,True
228,O,data/alloy617_nrds/eds/slice_228/dat/ebsd-sliceimage-228_0_ok.dat,1049724,549,478,262431,262424,True
228,Si,data/alloy617_nrds/eds/slice_228/dat/ebsd-sliceimage-228_0_sik.dat,1049724,549,478,262431,262424,True
228,Ti,data/alloy617_nrds/eds/slice_228/dat/ebsd-sliceimage-228_0_tik.dat,1049724,549,478,262431,262424,True
228,W,data/alloy617_nrds/eds/slice_228/dat/ebsd-sliceimage-228_0_wl.dat,1049724,549,478,262431,262424,True
229,Al,data/alloy617_nrds/eds/slice_229/dat/ebsd-sliceimage-229_0_alk.dat,1049724,549,478,262431,262424,True
229,Cl,data/alloy617_nrds/eds/slice_229/dat/ebsd-sliceimage-229_0_clk.dat,1049724,549,478,262431,262424,True
229,Co,data/alloy617_nrds/eds/slice_229/dat/ebsd-sliceimage-229_0_cok.dat,1049724,549,478,262431,262424,True
229,Cr,data/alloy617_nrds/eds/slice_229/dat/ebsd-sliceimage-229_0_crk.dat,1049724,549,478,262431,262424,True
229,F,data/alloy617_nrds/eds/slice_229/dat/ebsd-sliceimage-229_0_fk.dat,1049724,549,478,262431,262424,True
229,Fe,data/alloy617_nrds/eds/slice_229/dat/ebsd-sliceimage-229_0_fek.dat,1049724,549,478,262431,262424,True
229,Mg,data/alloy617_nrds/eds/slice_229/dat/ebsd-sliceimage-229_0_mgk.dat,1049724,549,478,262431,262424,True
229,Mn,data/alloy617_nrds/eds/slice_229/dat/ebsd-sliceimage-229_0_mnk.dat,1049724,549,478,262431,262424,True
229,Mo,data/alloy617_nrds/eds/slice_229/dat/ebsd-sliceimage-229_0_mom.dat,1049724,549,478,262431,262424,True
229,Na,data/alloy617_nrds/eds/slice_229/dat/ebsd-sliceimage-229_0_nak.dat,1049724,549,478,262431,262424,True
229,Ni,data/alloy617_nrds/eds/slice_229/dat/ebsd-sliceimage-229_0_nik.dat,1049724,549,478,262431,262424,True
229,O,data/alloy617_nrds/eds/slice_229/dat/ebsd-sliceimage-229_0_ok.dat,1049724,549,478,262431,262424,True
229,Si,data/alloy617_nrds/eds/slice_229/dat/ebsd-sliceimage-229_0_sik.dat,1049724,549,478,262431,262424,True
229,Ti,data/alloy617_nrds/eds/slice_229/dat/ebsd-sliceimage-229_0_tik.dat,1049724,549,478,262431,262424,True
229,W,data/alloy617_nrds/eds/slice_229/dat/ebsd-sliceimage-229_0_wl.dat,1049724,549,478,262431,262424,True
230,Al,data/alloy617_nrds/eds/slice_230/dat/ebsd-sliceimage-230_0_alk.dat,1049724,549,478,262431,262424,True
230,Cl,data/alloy617_nrds/eds/slice_230/dat/ebsd-sliceimage-230_0_clk.dat,1049724,549,478,262431,262424,True
230,Co,data/alloy617_nrds/eds/slice_230/dat/ebsd-sliceimage-230_0_cok.dat,1049724,549,478,262431,262424,True
230,Cr,data/alloy617_nrds/eds/slice_230/dat/ebsd-sliceimage-230_0_crk.dat,1049724,549,478,262431,262424,True
230,F,data/alloy617_nrds/eds/slice_230/dat/ebsd-sliceimage-230_0_fk.dat,1049724,549,478,262431,262424,True
230,Fe,data/alloy617_nrds/eds/slice_230/dat/ebsd-sliceimage-230_0_fek.dat,1049724,549,478,262431,262424,True
230,Mg,data/alloy617_nrds/eds/slice_230/dat/ebsd-sliceimage-230_0_mgk.dat,1049724,549,478,262431,262424,True
230,Mn,data/alloy617_nrds/eds/slice_230/dat/ebsd-sliceimage-230_0_mnk.dat,1049724,549,478,262431,262424,True
230,Mo,data/alloy617_nrds/eds/slice_230/dat/ebsd-sliceimage-230_0_mom.dat,1049724,549,478,262431,262424,True
230,Na,data/alloy617_nrds/eds/slice_230/dat/ebsd-sliceimage-230_0_nak.dat,1049724,549,478,262431,262424,True
230,Ni,data/alloy617_nrds/eds/slice_230/dat/ebsd-sliceimage-230_0_nik.dat,1049724,549,478,262431,262424,True
230,O,data/alloy617_nrds/eds/slice_230/dat/ebsd-sliceimage-230_0_ok.dat,1049724,549,478,262431,262424,True
230,Si,data/alloy617_nrds/eds/slice_230/dat/ebsd-sliceimage-230_0_sik.dat,1049724,549,478,262431,262424,True
230,Ti,data/alloy617_nrds/eds/slice_230/dat/ebsd-sliceimage-230_0_tik.dat,1049724,549,478,262431,262424,True
230,W,data/alloy617_nrds/eds/slice_230/dat/ebsd-sliceimage-230_0_wl.dat,1049724,549,478,262431,262424,True
231,Al,data/alloy617_nrds/eds/slice_231/dat/ebsd-sliceimage-231_0_alk.dat,1049724,549,478,262431,262424,True
231,Cl,data/alloy617_nrds/eds/slice_231/dat/ebsd-sliceimage-231_0_clk.dat,1049724,549,478,262431,262424,True
231,Co,data/alloy617_nrds/eds/slice_231/dat/ebsd-sliceimage-231_0_cok.dat,1049724,549,478,262431,262424,True
231,Cr,data/alloy617_nrds/eds/slice_231/dat/ebsd-sliceimage-231_0_crk.dat,1049724,549,478,262431,262424,True
231,F,data/alloy617_nrds/eds/slice_231/dat/ebsd-sliceimage-231_0_fk.dat,1049724,549,478,262431,262424,True
231,Fe,data/alloy617_nrds/eds/slice_231/dat/ebsd-sliceimage-231_0_fek.dat,1049724,549,478,262431,262424,True
231,Mg,data/alloy617_nrds/eds/slice_231/dat/ebsd-sliceimage-231_0_mgk.dat,1049724,549,478,262431,262424,True
231,Mn,data/alloy617_nrds/eds/slice_231/dat/ebsd-sliceimage-231_0_mnk.dat,1049724,549,478,262431,262424,True
231,Mo,data/alloy617_nrds/eds/slice_231/dat/ebsd-sliceimage-231_0_mom.dat,1049724,549,478,262431,262424,True
231,Na,data/alloy617_nrds/eds/slice_231/dat/ebsd-sliceimage-231_0_nak.dat,1049724,549,478,262431,262424,True
231,Ni,data/alloy617_nrds/eds/slice_231/dat/ebsd-sliceimage-231_0_nik.dat,1049724,549,478,262431,262424,True
231,O,data/alloy617_nrds/eds/slice_231/dat/ebsd-sliceimage-231_0_ok.dat,1049724,549,478,262431,262424,True
231,Si,data/alloy617_nrds/eds/slice_231/dat/ebsd-sliceimage-231_0_sik.dat,1049724,549,478,262431,262424,True
231,Ti,data/alloy617_nrds/eds/slice_231/dat/ebsd-sliceimage-231_0_tik.dat,1049724,549,478,262431,262424,True
231,W,data/alloy617_nrds/eds/slice_231/dat/ebsd-sliceimage-231_0_wl.dat,1049724,549,478,262431,262424,True
232,Al,data/alloy617_nrds/eds/slice_232/dat/ebsd-sliceimage-232_0_alk.dat,1049724,549,478,262431,262424,True
232,Cl,data/alloy617_nrds/eds/slice_232/dat/ebsd-sliceimage-232_0_clk.dat,1049724,549,478,262431,262424,True
232,Co,data/alloy617_nrds/eds/slice_232/dat/ebsd-sliceimage-232_0_cok.dat,1049724,549,478,262431,262424,True
232,Cr,data/alloy617_nrds/eds/slice_232/dat/ebsd-sliceimage-232_0_crk.dat,1049724,549,478,262431,262424,True
232,F,data/alloy617_nrds/eds/slice_232/dat/ebsd-sliceimage-232_0_fk.dat,1049724,549,478,262431,262424,True
232,Fe,data/alloy617_nrds/eds/slice_232/dat/ebsd-sliceimage-232_0_fek.dat,1049724,549,478,262431,262424,True
232,Mg,data/alloy617_nrds/eds/slice_232/dat/ebsd-sliceimage-232_0_mgk.dat,1049724,549,478,262431,262424,True
232,Mn,data/alloy617_nrds/eds/slice_232/dat/ebsd-sliceimage-232_0_mnk.dat,1049724,549,478,262431,262424,True
232,Mo,data/alloy617_nrds/eds/slice_232/dat/ebsd-sliceimage-232_0_mom.dat,1049724,549,478,262431,262424,True
232,Na,data/alloy617_nrds/eds/slice_232/dat/ebsd-sliceimage-232_0_nak.dat,1049724,549,478,262431,262424,True
232,Ni,data/alloy617_nrds/eds/slice_232/dat/ebsd-sliceimage-232_0_nik.dat,1049724,549,478,262431,262424,True
232,O,data/alloy617_nrds/eds/slice_232/dat/ebsd-sliceimage-232_0_ok.dat,1049724,549,478,262431,262424,True
232,Si,data/alloy617_nrds/eds/slice_232/dat/ebsd-sliceimage-232_0_sik.dat,1049724,549,478,262431,262424,True
232,Ti,data/alloy617_nrds/eds/slice_232/dat/ebsd-sliceimage-232_0_tik.dat,1049724,549,478,262431,262424,True
232,W,data/alloy617_nrds/eds/slice_232/dat/ebsd-sliceimage-232_0_wl.dat,1049724,549,478,262431,262424,True
233,Al,data/alloy617_nrds/eds/slice_233/dat/ebsd-sliceimage-233_0_alk.dat,1049724,549,478,262431,262424,True
233,Cl,data/alloy617_nrds/eds/slice_233/dat/ebsd-sliceimage-233_0_clk.dat,1049724,549,478,262431,262424,True
233,Co,data/alloy617_nrds/eds/slice_233/dat/ebsd-sliceimage-233_0_cok.dat,1049724,549,478,262431,262424,True
233,Cr,data/alloy617_nrds/eds/slice_233/dat/ebsd-sliceimage-233_0_crk.dat,1049724,549,478,262431,262424,True
233,F,data/alloy617_nrds/eds/slice_233/dat/ebsd-sliceimage-233_0_fk.dat,1049724,549,478,262431,262424,True
233,Fe,data/alloy617_nrds/eds/slice_233/dat/ebsd-sliceimage-233_0_fek.dat,1049724,549,478,262431,262424,True
233,Mg,data/alloy617_nrds/eds/slice_233/dat/ebsd-sliceimage-233_0_mgk.dat,1049724,549,478,262431,262424,True
233,Mn,data/alloy617_nrds/eds/slice_233/dat/ebsd-sliceimage-233_0_mnk.dat,1049724,549,478,262431,262424,True
233,Mo,data/alloy617_nrds/eds/slice_233/dat/ebsd-sliceimage-233_0_mom.dat,1049724,549,478,262431,262424,True
233,Na,data/alloy617_nrds/eds/slice_233/dat/ebsd-sliceimage-233_0_nak.dat,1049724,549,478,262431,262424,True
233,Ni,data/alloy617_nrds/eds/slice_233/dat/ebsd-sliceimage-233_0_nik.dat,1049724,549,478,262431,262424,True
233,O,data/alloy617_nrds/eds/slice_233/dat/ebsd-sliceimage-233_0_ok.dat,1049724,549,478,262431,262424,True
233,Si,data/alloy617_nrds/eds/slice_233/dat/ebsd-sliceimage-233_0_sik.dat,1049724,549,478,262431,262424,True
233,Ti,data/alloy617_nrds/eds/slice_233/dat/ebsd-sliceimage-233_0_tik.dat,1049724,549,478,262431,262424,True
233,W,data/alloy617_nrds/eds/slice_233/dat/ebsd-sliceimage-233_0_wl.dat,1049724,549,478,262431,262424,True
234,Al,data/alloy617_nrds/eds/slice_234/dat/ebsd-sliceimage-234_0_alk.dat,1049724,549,478,262431,262424,True
234,Cl,data/alloy617_nrds/eds/slice_234/dat/ebsd-sliceimage-234_0_clk.dat,1049724,549,478,262431,262424,True
234,Co,data/alloy617_nrds/eds/slice_234/dat/ebsd-sliceimage-234_0_cok.dat,1049724,549,478,262431,262424,True
234,Cr,data/alloy617_nrds/eds/slice_234/dat/ebsd-sliceimage-234_0_crk.dat,1049724,549,478,262431,262424,True
234,F,data/alloy617_nrds/eds/slice_234/dat/ebsd-sliceimage-234_0_fk.dat,1049724,549,478,262431,262424,True
234,Fe,data/alloy617_nrds/eds/slice_234/dat/ebsd-sliceimage-234_0_fek.dat,1049724,549,478,262431,262424,True
234,Mg,data/alloy617_nrds/eds/slice_234/dat/ebsd-sliceimage-234_0_mgk.dat,1049724,549,478,262431,262424,True
234,Mn,data/alloy617_nrds/eds/slice_234/dat/ebsd-sliceimage-234_0_mnk.dat,1049724,549,478,262431,262424,True
234,Mo,data/alloy617_nrds/eds/slice_234/dat/ebsd-sliceimage-234_0_mom.dat,1049724,549,478,262431,262424,True
234,Na,data/alloy617_nrds/eds/slice_234/dat/ebsd-sliceimage-234_0_nak.dat,1049724,549,478,262431,262424,True
234,Ni,data/alloy617_nrds/eds/slice_234/dat/ebsd-sliceimage-234_0_nik.dat,1049724,549,478,262431,262424,True
234,O,data/alloy617_nrds/eds/slice_234/dat/ebsd-sliceimage-234_0_ok.dat,1049724,549,478,262431,262424,True
234,Si,data/alloy617_nrds/eds/slice_234/dat/ebsd-sliceimage-234_0_sik.dat,1049724,549,478,262431,262424,True
234,Ti,data/alloy617_nrds/eds/slice_234/dat/ebsd-sliceimage-234_0_tik.dat,1049724,549,478,262431,262424,True
234,W,data/alloy617_nrds/eds/slice_234/dat/ebsd-sliceimage-234_0_wl.dat,1049724,549,478,262431,262424,True
235,Al,data/alloy617_nrds/eds/slice_235/dat/ebsd-sliceimage-235_0_alk.dat,1049724,549,478,262431,262424,True
235,Cl,data/alloy617_nrds/eds/slice_235/dat/ebsd-sliceimage-235_0_clk.dat,1049724,549,478,262431,262424,True
235,Co,data/alloy617_nrds/eds/slice_235/dat/ebsd-sliceimage-235_0_cok.dat,1049724,549,478,262431,262424,True
235,Cr,data/alloy617_nrds/eds/slice_235/dat/ebsd-sliceimage-235_0_crk.dat,1049724,549,478,262431,262424,True
235,F,data/alloy617_nrds/eds/slice_235/dat/ebsd-sliceimage-235_0_fk.dat,1049724,549,478,262431,262424,True
235,Fe,data/alloy617_nrds/eds/slice_235/dat/ebsd-sliceimage-235_0_fek.dat,1049724,549,478,262431,262424,True
235,Mg,data/alloy617_nrds/eds/slice_235/dat/ebsd-sliceimage-235_0_mgk.dat,1049724,549,478,262431,262424,True
235,Mn,data/alloy617_nrds/eds/slice_235/dat/ebsd-sliceimage-235_0_mnk.dat,1049724,549,478,262431,262424,True
235,Mo,data/alloy617_nrds/eds/slice_235/dat/ebsd-sliceimage-235_0_mom.dat,1049724,549,478,262431,262424,True
235,Na,data/alloy617_nrds/eds/slice_235/dat/ebsd-sliceimage-235_0_nak.dat,1049724,549,478,262431,262424,True
235,Ni,data/alloy617_nrds/eds/slice_235/dat/ebsd-sliceimage-235_0_nik.dat,1049724,549,478,262431,262424,True
235,O,data/alloy617_nrds/eds/slice_235/dat/ebsd-sliceimage-235_0_ok.dat,1049724,549,478,262431,262424,True
235,Si,data/alloy617_nrds/eds/slice_235/dat/ebsd-sliceimage-235_0_sik.dat,1049724,549,478,262431,262424,True
235,Ti,data/alloy617_nrds/eds/slice_235/dat/ebsd-sliceimage-235_0_tik.dat,1049724,549,478,262431,262424,True
235,W,data/alloy617_nrds/eds/slice_235/dat/ebsd-sliceimage-235_0_wl.dat,1049724,549,478,262431,262424,True
236,Al,data/alloy617_nrds/eds/slice_236/dat/ebsd-sliceimage-236_0_alk.dat,1049724,549,478,262431,262424,True
236,Cl,data/alloy617_nrds/eds/slice_236/dat/ebsd-sliceimage-236_0_clk.dat,1049724,549,478,262431,262424,True
236,Co,data/alloy617_nrds/eds/slice_236/dat/ebsd-sliceimage-236_0_cok.dat,1049724,549,478,262431,262424,True
236,Cr,data/alloy617_nrds/eds/slice_236/dat/ebsd-sliceimage-236_0_crk.dat,1049724,549,478,262431,262424,True
236,F,data/alloy617_nrds/eds/slice_236/dat/ebsd-sliceimage-236_0_fk.dat,1049724,549,478,262431,262424,True
236,Fe,data/alloy617_nrds/eds/slice_236/dat/ebsd-sliceimage-236_0_fek.dat,1049724,549,478,262431,262424,True
236,Mg,data/alloy617_nrds/eds/slice_236/dat/ebsd-sliceimage-236_0_mgk.dat,1049724,549,478,262431,262424,True
236,Mn,data/alloy617_nrds/eds/slice_236/dat/ebsd-sliceimage-236_0_mnk.dat,1049724,549,478,262431,262424,True
236,Mo,data/alloy617_nrds/eds/slice_236/dat/ebsd-sliceimage-236_0_mom.dat,1049724,549,478,262431,262424,True
236,Na,data/alloy617_nrds/eds/slice_236/dat/ebsd-sliceimage-236_0_nak.dat,1049724,549,478,262431,262424,True
236,Ni,data/alloy617_nrds/eds/slice_236/dat/ebsd-sliceimage-236_0_nik.dat,1049724,549,478,262431,262424,True
236,O,data/alloy617_nrds/eds/slice_236/dat/ebsd-sliceimage-236_0_ok.dat,1049724,549,478,262431,262424,True
236,Si,data/alloy617_nrds/eds/slice_236/dat/ebsd-sliceimage-236_0_sik.dat,1049724,549,478,262431,262424,True
236,Ti,data/alloy617_nrds/eds/slice_236/dat/ebsd-sliceimage-236_0_tik.dat,1049724,549,478,262431,262424,True
236,W,data/alloy617_nrds/eds/slice_236/dat/ebsd-sliceimage-236_0_wl.dat,1049724,549,478,262431,262424,True
237,Al,data/alloy617_nrds/eds/slice_237/dat/ebsd-sliceimage-237_0_alk.dat,1049724,549,478,262431,262424,True
237,Cl,data/alloy617_nrds/eds/slice_237/dat/ebsd-sliceimage-237_0_clk.dat,1049724,549,478,262431,262424,True
237,Co,data/alloy617_nrds/eds/slice_237/dat/ebsd-sliceimage-237_0_cok.dat,1049724,549,478,262431,262424,True
237,Cr,data/alloy617_nrds/eds/slice_237/dat/ebsd-sliceimage-237_0_crk.dat,1049724,549,478,262431,262424,True
237,F,data/alloy617_nrds/eds/slice_237/dat/ebsd-sliceimage-237_0_fk.dat,1049724,549,478,262431,262424,True
237,Fe,data/alloy617_nrds/eds/slice_237/dat/ebsd-sliceimage-237_0_fek.dat,1049724,549,478,262431,262424,True
237,Mg,data/alloy617_nrds/eds/slice_237/dat/ebsd-sliceimage-237_0_mgk.dat,1049724,549,478,262431,262424,True
237,Mn,data/alloy617_nrds/eds/slice_237/dat/ebsd-sliceimage-237_0_mnk.dat,1049724,549,478,262431,262424,True
237,Mo,data/alloy617_nrds/eds/slice_237/dat/ebsd-sliceimage-237_0_mom.dat,1049724,549,478,262431,262424,True
237,Na,data/alloy617_nrds/eds/slice_237/dat/ebsd-sliceimage-237_0_nak.dat,1049724,549,478,262431,262424,True
237,Ni,data/alloy617_nrds/eds/slice_237/dat/ebsd-sliceimage-237_0_nik.dat,1049724,549,478,262431,262424,True
237,O,data/alloy617_nrds/eds/slice_237/dat/ebsd-sliceimage-237_0_ok.dat,1049724,549,478,262431,262424,True
237,Si,data/alloy617_nrds/eds/slice_237/dat/ebsd-sliceimage-237_0_sik.dat,1049724,549,478,262431,262424,True
237,Ti,data/alloy617_nrds/eds/slice_237/dat/ebsd-sliceimage-237_0_tik.dat,1049724,549,478,262431,262424,True
237,W,data/alloy617_nrds/eds/slice_237/dat/ebsd-sliceimage-237_0_wl.dat,1049724,549,478,262431,262424,True
238,Al,data/alloy617_nrds/eds/slice_238/dat/ebsd-sliceimage-238_0_alk.dat,1049724,549,478,262431,262424,True
238,Cl,data/alloy617_nrds/eds/slice_238/dat/ebsd-sliceimage-238_0_clk.dat,1049724,549,478,262431,262424,True
238,Co,data/alloy617_nrds/eds/slice_238/dat/ebsd-sliceimage-238_0_cok.dat,1049724,549,478,262431,262424,True
238,Cr,data/alloy617_nrds/eds/slice_238/dat/ebsd-sliceimage-238_0_crk.dat,1049724,549,478,262431,262424,True
238,F,data/alloy617_nrds/eds/slice_238/dat/ebsd-sliceimage-238_0_fk.dat,1049724,549,478,262431,262424,True
238,Fe,data/alloy617_nrds/eds/slice_238/dat/ebsd-sliceimage-238_0_fek.dat,1049724,549,478,262431,262424,True
238,Mg,data/alloy617_nrds/eds/slice_238/dat/ebsd-sliceimage-238_0_mgk.dat,1049724,549,478,262431,262424,True
238,Mn,data/alloy617_nrds/eds/slice_238/dat/ebsd-sliceimage-238_0_mnk.dat,1049724,549,478,262431,262424,True
238,Mo,data/alloy617_nrds/eds/slice_238/dat/ebsd-sliceimage-238_0_mom.dat,1049724,549,478,262431,262424,True
238,Na,data/alloy617_nrds/eds/slice_238/dat/ebsd-sliceimage-238_0_nak.dat,1049724,549,478,262431,262424,True
238,Ni,data/alloy617_nrds/eds/slice_238/dat/ebsd-sliceimage-238_0_nik.dat,1049724,549,478,262431,262424,True
238,O,data/alloy617_nrds/eds/slice_238/dat/ebsd-sliceimage-238_0_ok.dat,1049724,549,478,262431,262424,True
238,Si,data/alloy617_nrds/eds/slice_238/dat/ebsd-sliceimage-238_0_sik.dat,1049724,549,478,262431,262424,True
238,Ti,data/alloy617_nrds/eds/slice_238/dat/ebsd-sliceimage-238_0_tik.dat,1049724,549,478,262431,262424,True
238,W,data/alloy617_nrds/eds/slice_238/dat/ebsd-sliceimage-238_0_wl.dat,1049724,549,478,262431,262424,True
239,Al,data/alloy617_nrds/eds/slice_239/dat/ebsd-sliceimage-239_0_alk.dat,1049724,549,478,262431,262424,True
239,Cl,data/alloy617_nrds/eds/slice_239/dat/ebsd-sliceimage-239_0_clk.dat,1049724,549,478,262431,262424,True
239,Co,data/alloy617_nrds/eds/slice_239/dat/ebsd-sliceimage-239_0_cok.dat,1049724,549,478,262431,262424,True
239,Cr,data/alloy617_nrds/eds/slice_239/dat/ebsd-sliceimage-239_0_crk.dat,1049724,549,478,262431,262424,True
239,F,data/alloy617_nrds/eds/slice_239/dat/ebsd-sliceimage-239_0_fk.dat,1049724,549,478,262431,262424,True
239,Fe,data/alloy617_nrds/eds/slice_239/dat/ebsd-sliceimage-239_0_fek.dat,1049724,549,478,262431,262424,True
239,Mg,data/alloy617_nrds/eds/slice_239/dat/ebsd-sliceimage-239_0_mgk.dat,1049724,549,478,262431,262424,True
239,Mn,data/alloy617_nrds/eds/slice_239/dat/ebsd-sliceimage-239_0_mnk.dat,1049724,549,478,262431,262424,True
239,Mo,data/alloy617_nrds/eds/slice_239/dat/ebsd-sliceimage-239_0_mom.dat,1049724,549,478,262431,262424,True
239,Na,data/alloy617_nrds/eds/slice_239/dat/ebsd-sliceimage-239_0_nak.dat,1049724,549,478,262431,262424,True
239,Ni,data/alloy617_nrds/eds/slice_239/dat/ebsd-sliceimage-239_0_nik.dat,1049724,549,478,262431,262424,True
