fold,slice,policy,iteration,stage,query_count,scan_time_s,dose_proxy,selected_area_fraction,morphology_composite_error,front_mean_symmetric_distance_nm,front_hausdorff_distance_nm,front_availability_status,front_detection_correct,penetration_d95_absolute_error_nm,penetration_dmax_absolute_error_nm,normalized_reconstruction_rmse,roi_id,variogram_sill
fold_5,234,gated_veer_4x4_mean_kappa10,17,gated_veer_4x4_mean_kappa10_adaptive,17,85.07139999999998,6.963200000000002,0.2587587930889941,0.0920387148355348,7405.850888941731,52000.0,matched_present,True,2700.0,2700.0,0.212246817246451,r0128_c0320,41.78095749166079
fold_5,265,uncertainty_lookahead,17,uncertainty_lookahead_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.0,0.0,0.0,matched_absent,True,0.0,0.0,1.1272561688631586,r0000_c0384,
fold_3,107,gated_veer_4x4_mean_kappa10,17,gated_veer_4x4_mean_kappa10_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.0179018141624397,1965.6191950358825,8700.0,matched_present,True,0.0,200.0,0.2082093510965859,r0000_c0000,40.76147678571005
fold_3,107,gated_veer_4x4_mean_kappa5,17,gated_veer_4x4_mean_kappa5_adaptive,17,85.07139999999998,6.963200000000002,0.2618454245451982,0.0087058619872642,955.9036462016098,4491.92620153092,matched_present,True,0.0,0.0,0.2070858683951861,r0000_c0192,20.28523126805652
fold_3,107,nested_band_veer_4x4_mean_kappa2,17,nested_band_veer_4x4_mean_kappa2_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.0108503218246944,1191.365336351455,8755.878320305732,matched_present,True,0.0,200.0,0.2133756215616305,r0192_c0128,
fold_3,107,nested_veer_4x4_mean_kappa0,17,nested_veer_4x4_mean_kappa0_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.0112142927084289,1231.3293393855035,8755.878320305732,matched_present,True,0.0,200.0,0.2118633589813493,r0192_c0000,
fold_3,107,uncertainty_lookahead,17,uncertainty_lookahead_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.0065357822103098,717.6288866920236,4603.216701394796,matched_present,True,0.0,200.0,0.2090488108957516,r0128_c0000,
fold_3,107,variogram_eer_4x4_mean_kappa5,17,variogram_eer_4x4_mean_kappa5_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.071288777721494,2627.507793820051,8875.00724732098,matched_present,True,5200.0,200.0,0.2095140806018082,r0384_c0320,17.883406159607574
fold_3,117,gated_veer_4x4_mean_kappa10,17,gated_veer_4x4_mean_kappa10_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.0142704282743434,1266.8930245229114,10901.140666921045,matched_present,True,300.0,300.0,0.2067514330675749,r0256_c0485,43.28460172796108
fold_5,244,variogram_eer_4x4_mean_kappa5,17,variogram_eer_4x4_mean_kappa5_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.070079410262859,7694.719246861923,51200.0,matched_present,True,0.0,0.0,0.2153692841662401,r0414_c0128,35.064448367385246
fold_3,117,gated_veer_4x4_mean_kappa5,17,gated_veer_4x4_mean_kappa5_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.1732729985944629,15425.375245672029,44062.48476879169,matched_present,True,3600.0,3400.0,0.2029830375562307,r0320_c0320,39.55024573487093
fold_3,117,nested_band_veer_4x4_mean_kappa2,17,nested_band_veer_4x4_mean_kappa2_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.0070031510819593,468.94598879913775,4243.521938201804,matched_present,True,300.0,300.0,0.2272422175894064,r0128_c0000,
fold_3,117,nested_veer_4x4_mean_kappa0,17,nested_veer_4x4_mean_kappa0_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.0068040797639467,547.0879580813497,3796.975222463268,matched_present,True,200.0,100.0,0.2284512672476224,r0192_c0320,
fold_3,117,uncertainty_lookahead,17,uncertainty_lookahead_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.0053241450486753,384.59112634455647,3304.52528512039,matched_present,True,200.0,100.0,0.2259697502552038,r0192_c0320,
fold_3,117,variogram_eer_4x4_mean_kappa5,17,variogram_eer_4x4_mean_kappa5_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.0142704282743434,1266.8930245229114,10901.140666921045,matched_present,True,300.0,300.0,0.2067514330675749,r0256_c0485,43.28460172796107
fold_3,128,gated_veer_4x4_mean_kappa10,17,gated_veer_4x4_mean_kappa10_adaptive,17,85.07139999999998,6.963200000000002,0.2653436068622295,0.0129089451132282,1217.4021734324565,9995.304505616616,matched_present,True,200.0,800.0,0.2010979899457328,r0000_c0128,26.104604693211563
