fold,slice,policy,trailing_median_composite,trailing_std_composite,final_composite,iterations_in_window,trailing_median_delta_vs_uncertainty
fold_1,050,uncertainty_lookahead,0.7049592826585495,0.23038433153739318,0.254122163535655,6,0.0
fold_1,051,gated_veer_4x4_mean_kappa5,0.2274928036759176,0.08661004447573238,0.2470924093077519,6,-0.30233657104843514
fold_1,051,uncertainty_lookahead,0.5298293747243528,0.1335976011276081,0.2533401118341981,6,0.0
fold_1,052,gated_veer_4x4_mean_kappa5,0.03458519155900755,0.03786103512361445,0.1373043704415026,6,-0.1024657702505968
fold_1,052,uncertainty_lookahead,0.13705096180960435,0.02719726417983218,0.1289485542370685,6,0.0
fold_2,055,gated_veer_4x4_mean_kappa5,0.14528563504431255,0.1483425737024877,0.2545960887472991,6,-0.09613685348390069
fold_2,055,uncertainty_lookahead,0.24142248852821324,0.08305388834244976,0.2414608507558301,6,0.0
fold_2,056,gated_veer_4x4_mean_kappa5,0.23026167124232066,0.10993015723372626,0.2352762547041539,6,0.06170773634230897
fold_2,056,uncertainty_lookahead,0.1685539349000117,0.02654703345198861,0.1661109286151864,6,0.0
fold_2,057,gated_veer_4x4_mean_kappa5,0.1980153792573163,0.0031003447896562047,0.1981817772399766,6,-0.03163911623196505
fold_2,057,uncertainty_lookahead,0.22965449548928135,0.008397891621599063,0.2482215315694566,6,0.0
fold_2,058,gated_veer_4x4_mean_kappa5,0.1575428781938174,0.011905554652098698,0.1495664197361501,6,0.12934553015965441
fold_2,058,uncertainty_lookahead,0.028197348034163,0.0388668298519874,0.1322265436387958,6,0.0
fold_2,059,gated_veer_4x4_mean_kappa5,0.026544679173820848,0.005546715725690415,0.0287487401886253,6,-0.18600290356124233
fold_2,059,uncertainty_lookahead,0.2125475827350632,0.03332110210156782,0.2255392614852494,6,0.0
fold_2,060,gated_veer_4x4_mean_kappa5,0.17967371873324905,0.042515740345316536,0.2299102011360553,6,0.05107494539427304
fold_2,060,uncertainty_lookahead,0.128598773338976,0.09667324415656942,0.2177882174296421,6,0.0
